#
#
#
#
#
#              JD            X            Y            Z         VX         VY         VZ
2458849.500000000 -1633.464711461959 432.3033550675236 406.8793993382618 -0.001154358451146352 -0.004317663391843202 -4.685276278527007e-05
2458850.194000000 -1681.776086824072 168.9904873978854 404.6176083115236 -0.0004536278781721132 -0.004446395419356538 -2.842681215435702e-05
2458850.888000000 -1687.63441375549 -98.66089973143067 403.4849592888808 0.0002586404784566983 -0.004462065612360559 -9.271313976743191e-06
2458851.582000000 -1650.890689053419 -363.8450067936805 403.5105250523646 0.0009643304223536109 -0.004364275041115046 1.012224761672248e-05
2458852.276000000 -1572.479467502809 -619.8188184596177 404.6936576787559 0.001645493356686641 -0.004155512312837011 2.925616757351785e-05
2458852.970000000 -1454.395051157709 -860.073705385906 407.0040005598559 0.002284805580267989 -0.003841090008305377 4.763936621906086e-05
2458853.664000000 -1299.640681443286 -1078.50104003809 410.3822678605798 0.002866009544223982 -0.003429009018068092 6.480008244611792e-05
2458854.358000000 -1112.152037729977 -1269.547599622022 414.7417717894176 0.003374327761618064 -0.002929754295862978 8.029806622449434e-05
2458855.052000000 -896.6970037962567 -1428.356793732465 419.970657523987 0.003796838786210233 -0.002356027314487183 9.373593587990261e-05
2458855.746000000 -658.754269579252 -1550.892120710859 425.934786355943 0.004122805674690998 -0.001722422130927469 0.0001047693940112987
2458856.440000000 -404.3738742920856 -1634.039714853329 432.4811904257361 0.004343948589166586 -0.001045053401808296 0.0001131160362869063
2458857.134000000 -140.0232546681825 -1675.687384289073 439.4420078765509 0.004454654648295093 -0.0003411459019162504 0.0001185625345328497
2458857.828000000 127.5772725126955 -1674.778142257969 446.6387956203201 0.00445211975669517 0.0003714039405257295 0.0001209700245740518
2458858.522000000 391.6254003692388 -1631.33688697536 453.8871081879042 0.004336418890699058 0.001074483290299784 0.000120277577135637
2458859.216000000 645.40974446049 -1546.469570375234 461.0012252249312 0.004110503149044208 0.001750223332112116 0.0001165036761394023
2458859.910000000 882.4803825258624 -1422.334896235307 467.7989070191448 0.003780123742923852 0.002381453173968377 0.0001097456741875597
2458860.604000000 1096.812692243954 -1262.089285600065 474.1060570232036 0.003353684953045963 0.002952135718009931 0.0001001772416649041
2458861.298000000 1282.960333554576 -1069.806524390022 479.7611727704468 0.002842029874767271 0.0034477744755962 8.804387456115754e-05
2458861.992000000 1436.193502496006 -850.3741475176723 484.6194719796634 0.002258164460493156 0.003855781065608752 7.36565759694701e-05
2458862.686000000 1552.618960855784 -609.3691998511574 488.556589008753 0.001616926909789401 0.004165794151130301 5.738387485226728e-05
2458863.380000000 1629.278810400333 -352.9165325026574 491.4717479843359 0.0009346108149822685 0.004369941811960238 3.964238997195089e-05
2458864.074000000 1664.225519977579 -87.53323060809223 493.2903325574805 0.0002285516121551443 0.004463040785584004 2.088618413383612e-05
2458864.768000000 1656.57131469723 180.0368844651742 493.9657878379487 -0.0004833132109690057 0.00444272760049202 1.59518251029514e-06
2458865.462000000 1606.510683658517 442.9944878939486 493.4808071106952 -0.001182899057097324 0.00430951833382922 -1.773705141455825e-05
2458866.156000000 1515.315440292332 694.6573858341286 491.847773927822 -0.001852432849868599 0.004066795509168105 -3.66158770349896e-05
2458866.850000000 1385.302460678931 928.6301836023067 489.1084486488127 -0.002474903803483168 0.003720722467662813 -5.455816484828055e-05
2458867.544000000 1219.774913291367 1138.9666940675 485.3329070957282 -0.003034494976607394 0.003280087354510375 -7.110460251176834e-05
2458868.238000000 1022.938461681389 1320.320974198374 480.6177573756221 -0.003516984727772623 0.002756080620339799 -8.583141550344022e-05
2458868.932000000 799.7945533108755 1468.08316202783 475.0836788026184 -0.003910107928992082 0.002162011602677599 -9.836121007571685e-05
2458869.626000000 556.0134874288583 1578.496666738418 468.872343919862 -0.004203867785306205 0.001512971286282753 -0.0001083726624725249
2458870.320000000 297.7904681681541 1648.753732061094 462.1428005311863 -0.004390790328712642 0.000825449705540109 -0.0001156088009183207
2458871.014000000 31.68828288894255 1677.066936541346 455.0674049933442 -0.00446611507832064 0.0001169176127559409 -0.0001198836568765783
2458871.708000000 -235.5294109779961 1662.71480030051 447.8274103111527 -0.00442791695196191 -0.0005946170375720368 -0.0001210871005763698
2458872.402000000 -497.0699638159944 1606.060321842275 440.6083222952757 -0.004277156240146928 -0.001291066572410605 -0.0001191877231143565
2458873.096000000 -746.2844125376582 1508.541953999959 433.5951436828024 -0.004017655269042878 -0.001954723449667131 -0.0001142336824287215
2458873.790000000 -976.8365695601939 1372.637228075512 426.9676293011559 -0.003656002239592711 -0.002568710778236193 -0.0001063514902444348
2458874.484000000 -1182.864216496598 1201.799931841075 420.8956749108715 -0.00320138458762575 -0.003117412018220176 -9.574277744050044e-05
