1.0343762288744	0.043847797583583
1.23466342648845	0.001443607799917
1.39949514398117	-0.046997444117492
1.54841577377664	-0.151654073471506
1.71036208991494	-0.284594529037386
1.89025273390036	-0.443718709770672
2.00671309234507	-0.614580378900973
2.13639489671931	-0.78496054533464
2.24202530197984	-0.95697708696961
2.3287247873633	-1.12590777518553
2.40567269137302	-1.29643496922244
2.4680706168251	-1.46982750142882
2.50733961117861	-1.63763497687307
2.56538942891859	-1.80821486074159
2.61190370595382	-1.97882690689832
2.66458444714459	-2.14942176031112
2.72454799513973	-2.31999630850049
2.80205407047387	-2.49052194629766
2.96790578558743	-2.64479422980503
3.13692786921462	-2.77237927824455
3.29066866062248	-2.90493217480979
3.43182350558692	-3.031436039472
3.52714520048602	-3.20348132286448
3.62304434993924	-3.37395567885648
3.70529931146213	-3.53853954387565
3.79514337788578	-3.71495931445839
3.89237150668286	-3.88542996511764
3.94518894289185	-4.0560244374105
3.99932017010935	-4.22661524671728
4.07532260024301	-4.39714507683378
4.14441316945508	-4.56769417793797
4.19971506682867	-4.7382817232945
4.26769805589307	-4.90883391244743
4.31645261239368	-5.07943971247182
4.38660753341433	-5.24998584605238
4.4383390036452	-5.42058334613143
4.47911968408262	-5.59121137815228
4.52326382138517	-5.76183003250529
4.59490036452004	-5.93237203516918
