#
#
#
#
#
#              JD            X            Y            Z         VX         VY         VZ
2458849.500000000 433.8010027668905 1652.370311605339 319.5826079806542 -0.004400101824703153 0.001177115866933427 -0.000113469028358137
2458850.194000000 165.466234719249 1701.634124479989 312.5799602870546 -0.004531106448252352 0.0004625731517456266 -0.0001196018354467114
2458850.888000000 -107.2791821379818 1707.608425381139 305.3009050873494 -0.004546905289478265 -0.0002637240509644969 -0.0001226687136769442
2458851.582000000 -377.5006056502849 1670.141847027981 297.9320451707605 -0.004447098817840661 -0.0009833049642105098 -0.0001225908008057913
2458852.276000000 -638.3277557868713 1590.187758277328 290.6622947976302 -0.004234228721449513 -0.001677870638384441 -0.0001193700343673174
2458852.970000000 -883.1294954039487 1469.779940216165 283.6780246789234 -0.003913712804520868 -0.002329759862297155 -0.0001130891373192002
2458853.664000000 -1105.682495738896 1311.980758752294 277.1582711743666 -0.003493706561609745 -0.002922398662726293 -0.0001039094932929864
2458854.358000000 -1300.329488698545 1120.803164983221 271.2701350767874 -0.002984895026500567 -0.003440721909967594 -9.206696160065828e-05
2458855.052000000 -1462.123077887607 901.108522414152 266.1644903834015 -0.002400220278591824 -0.003871556286131996 -7.786574713046501e-05
2458855.746000000 -1586.951453012118 658.4828751693262 261.9721147211425 -0.001754551625950308 -0.004203954886744603 -6.167049992357389e-05
2458856.440000000 -1671.642817580141 399.0948181740549 258.8003410727009 -0.001064306931662841 -0.004429474984254502 -4.38968686064438e-05
2458857.134000000 -1714.04588540909 129.5385951803138 256.7303158391751 -0.0003470347743904877 -0.004542391949447765 -2.500076871356769e-05
2458857.828000000 -1713.084413016815 -143.3335778449865 255.8149318178905 0.0003790318924920041 -0.004539843964472209 -5.466652050036339e-06
2458858.522000000 -1668.784396850325 -412.5856971389091 256.07748699427 0.00109543921822269 -0.004421903927726745 1.420492058173094e-05
2458859.216000000 -1582.273259585265 -671.3742358489156 257.5111015853623 0.001783981291282067 -0.004191576802016868 3.351009058159349e-05
2458859.910000000 -1455.751060843297 -913.1220132524846 260.0789068097365 0.002427162443866075 -0.003854722547143846 5.195457749749654e-05
2458860.604000000 -1292.434476621237 -1131.685257752467 263.7149996236878 0.00300864131837795 -0.003419906659000163 6.906629810533708e-05
2458861.298000000 -1096.47498069985 -1321.509629221834 268.3261384458019 0.003513645469931176 -0.002898182162012004 8.440741040835779e-05
2458861.992000000 -872.8533129549137 -1477.771249244623 273.7941361125506 0.00392934603983675 -0.002302808624326972 9.758547591330689e-05
2458862.686000000 -627.2529176370497 -1596.499169841609 279.9788885092288 0.004245183055950244 -0.001648915342845322 0.0001082634548551315
2458863.380000000 -365.9155644601105 -1674.676182642553 286.7219610975148 0.004453133169656341 -0.0009531172395248797 0.0001161682801171218
2458864.074000000 -95.48281374884287 -1710.315419094988 293.8506414567459 0.004547913093448684 -0.0002330931883743703 0.0001210977948136433
2458864.768000000 177.1726569797347 -1702.510804378872 301.1823543834386 0.004527113620917204 0.0004928625729966301 0.0001229258832559291
2458865.462000000 445.1215924329221 -1651.460087966148 308.5293273010288 0.0043912608527895 0.001206304623680729 0.0001216056725755851
2458866.156000000 701.5541443292362 -1558.459865859156 315.7033878195456 0.004143803076508109 0.001889104418197948 0.0001171707304938785
2458866.850000000 939.9528435688494 -1425.872716386252 322.5207722490583 0.003791023609186138 0.002523910409038745 0.0001097342323524118
2458867.544000000 1154.258176200116 -1257.067275601679 328.8068236617925 0.00334188177037832 0.003094588608762599 9.94861171298028e-05
2458868.238000000 1339.022564010111 -1056.33276243161 334.4004606536772 0.002807785957572723 0.003586632445358566 8.668829784258037e-05
2458868.932000000 1489.548840707899 -828.7701107642426 339.1583032295967 0.002202304510081801 0.003987531520134135 7.16680367483034e-05
2458869.626000000 1602.009703662444 -580.1624594907277 342.9583501958195 0.001540821623977173 0.004287089894142187 5.480964032012988e-05
2458870.320000000 1673.545099621221 -316.828277079945 345.7031130556262 0.00084014698228897 0.004477685784285334 3.654467284819828e-05
2458871.014000000 1702.33505917027 -45.46084114422274 347.3221246079977 0.0001180889545390391 0.004554466015030256 1.734092983647043e-05
2458871.708000000 1687.64611522022 227.0418559451938 347.7737560987946 -0.0006069978341964491 0.004515470211490053 -2.309548777413954e-06
2458872.402000000 1629.850110071075 493.7524563171647 347.0462945805282 -0.001316679088535454 0.004361681494501765 -2.190311299754511e-05
2458873.096000000 1530.414896795832 747.8903830122729 345.1582516225873 -0.001992909720204948 0.004097002303790859 -4.093744926282595e-05
2458873.790000000 1391.867155994181 982.9943005679208 342.1578950070531 -0.002618493071700558 0.003728155883671536 -5.892449326397472e-05
2458874.484000000 1217.728260127945 1193.086496008424 338.1220157400426 -0.003177518762742218 0.003264515867611235 -7.540296693903971e-05
2458875.178000000 1012.424806349708 1372.82498832527 333.1539627821957 -0.003655767960832318 0.002717868243841581 -8.995021420744008e-05
2458875.872000000 781.176087222034 1517.639484126602 327.3809966574369 -0.004041075692053944 0.002102111726026708 -0.0001021930366101502
2458876.566000000 529.861360079691 1623.847706957681 320.9510300696695 -0.004323640894155216 0.001432904145002456 -0.0001118172621890331
2458877.260000000 264.8702945777979 1688.749127477535 314.0288386345062 -0.004496276244475658 0.0007272638776190714 -0.0001185758147551904
2458877.954000000 -7.059589573710764 1710.69369860963 306.7918377864 -0.004554591337730307 3.136498453947122e-06 -0.0001222950842888547
2458878.648000000 -279.0143481083812 1689.123839102783 299.4255328530485 -0.004497104503699615 -0.0007210622533740243 -0.0001228794334043491
2458879.342000000 -544.0795266358028 1624.588594036018 292.1187580828025 -0.004325280397254154 -0.001426915483297229 -0.0001203137125385352
2458880.036000000 -795.516075088838 1518.729613712644 285.0588267489627 -0.004043492412687526 -0.002096474108968539 -0.0001146637011493522
2458880.730000000 -1026.931774681279 1374.239314286939 278.4267178596982 -0.003658910917568032 -0.002712713778089766 -0.000106074445538367
2458881.424000000 -1232.443807171979 1194.792295331267 272.3924249689827 -0.003181320214062424 -0.00325996805317273 -9.47665247973122e-05
2458882.118000000 -1406.828326019108 984.9517726656753 267.1105887699346 -0.002622868965286041 -0.003724326810306595 -8.103034066421879e-05
2458882.812000000 -1545.653224723955 750.0534214730695 262.7165275291657 -0.001997760522308057 -0.004093989713829045 -6.521858887135372e-05
2458883.506000000 -1645.390730223583 496.0695986760559 259.3227683094617 -0.001321891110820521 -0.004359565800695719 -4.77371232644071e-05
2458884.200000000 -1703.506966889429 229.4574103815706 257.0161679353305 -0.0006124451485658955 -0.0045143116035667 -2.903446607927765e-05
