#
#
#
#
#
#              JD            X            Y            Z         VX         VY         VZ
2458849.500000000 -1593.386053318808 420.0111567539619 552.5898237312315 -0.001123080688361134 -0.004200632085691752 -4.558311263684633e-05
2458850.194000000 -1640.388237574663 163.8353282195839 550.3893306141338 -0.0004413305110726907 -0.004325878150398716 -2.765626401400514e-05
2458850.888000000 -1646.087249508974 -96.56150390472229 549.2873956023752 0.0002516458356696479 -0.004341122867256011 -9.019597480749205e-06
2458851.582000000 -1610.338097139527 -354.5577588366947 549.3123051140827 0.0009382218613972855 -0.004245977878468547 9.848689473822888e-06
2458852.276000000 -1534.050058160511 -603.5929366841393 550.4634282518248 0.001600934103412135 -0.004042864529013929 2.846434470066836e-05
2458852.970000000 -1419.163512178486 -837.3345947859855 552.7112284690949 0.002222927166695426 -0.003736952014911637 4.634956328768624e-05
2458853.664000000 -1268.600499414689 -1049.83949835478 555.9980220998868 0.002788383149732191 -0.003336025342191854 6.304534039859567e-05
2458854.358000000 -1086.190275165799 -1235.704830610775 560.2394646402925 0.003282924441636399 -0.002850286524040837 7.812333651934379e-05
2458855.052000000 -876.5717700004577 -1390.205605396992 565.326725673791 0.00369397958236822 -0.002292094167269246 9.119692928926987e-05
2458855.746000000 -645.0754558034246 -1509.414782363591 571.1292945579656 0.004011102852405039 -0.001675648179918874 0.0001019311538282424
2458856.440000000 -397.5876421979393 -1590.303031333753 577.4983422505726 0.004226239471354811 -0.00101662772898342 0.0001100512728605666
2458857.134000000 -140.4006732160213 -1630.815616425594 584.2705505011338 0.004333929702052963 -0.0003317917564069104 0.0001153497639606769
2458857.828000000 119.9471506449555 -1629.924457903018 591.2723083163224 0.004331446738608361 0.0003614477047840921 0.0001176915590926243
2458858.522000000 376.8378433899084 -1587.654065221111 598.3241671336068 0.004218864961911496 0.001045468505699899 0.000117017418284351
2458859.216000000 623.7419642389771 -1505.080701795507 605.245440404179 0.003999056929916579 0.001702886354434986 0.0001133453641476896
2458859.910000000 854.3845313396215 -1384.304823545684 611.8588302179909 0.003677619286758175 0.002316996397187342 0.0001067701482361526
2458860.604000000 1062.904407024844 -1228.397511787559 617.994963216771 0.003262729577730379 0.002872197212636477 9.746076562238055e-05
2458861.298000000 1244.003114946716 -1041.322279418734 623.4967204316637 0.002764937700452046 0.003354386501540311 8.565608140241729e-05
2458861.992000000 1393.079322912546 -827.8342509423775 628.2232509547828 0.002196897362114423 0.003751318498716837 7.165868127357667e-05
2458862.686000000 1506.345592862079 -593.3592863239351 632.0535675068554 0.001573044408425933 0.00405291412583759 5.582710555630636e-05
2458863.380000000 1580.924451549601 -343.8561219589127 634.8896328370565 0.0009092302060761704 0.004251516113426841 3.856666902256117e-05
