0, 2.584454409566516
3.87779083431257, 2.6367713004484292
10.223266745005887, 2.7204783258594905
15.158636897767337, 2.783258594917786
21.504112808460647, 2.8774289985052306
27.497062279670985, 2.971599402092674
33.137485311398365, 3.0343796711509707
39.1304347826087, 3.23318385650224
45.12338425381904, 3.421524663677129
51.82138660399531, 3.609865470852017
56.75675675675676, 3.7668161434977563
66.27497062279672, 4.049327354260089
80.72855464159812, 4.48878923766816
92.00940070505288, 4.823617339312404
102.9377203290247, 5.15844544095665
118.09635722679204, 5.608370702541105
131.84488836662752, 6.016442451420028
149.8237367802585, 6.57100149476831
159.69447708578144, 6.8639760837070245
164.6298472385429, 6.999999999999998
