#
#
#
#
#
#              JD            X            Y            Z         VX         VY         VZ
2458849.500000000 8.176463958942307 -140.2409169149374 -1732.313375420275 0.0003902038113378626 -0.0001016700947178735 1.007253938790136e-05
2458850.194000000 31.95545449932985 -144.4467120568209 -1731.692234868458 0.000401249082237839 -3.832177889202415e-05 1.060093207201161e-05
2458850.888000000 56.09120172073262 -144.8179793220883 -1731.047523886792 0.0004020797406262376 2.595684936242168e-05 1.085707763981731e-05
2458851.582000000 79.96960209432613 -141.3480332027694 -1730.395791791746 0.0003926854822203877 8.952826875103221e-05 1.083466403831382e-05
2458852.276000000 102.9837658675652 -134.1279377965327 -1729.753751338665 0.0003733165188965068 0.0001507765490010738 1.053455925552305e-05
2458852.970000000 124.5494448625516 -123.3439734669216 -1729.137848754061 0.0003444760414774974 0.0002081484250873531 9.964761297505032e-06
2458853.664000000 144.1198151488826 -109.272694477654 -1728.563842362511 0.0003069063050663175 0.0002601924075956133 9.14016254788128e-06
2458854.358000000 161.1992455929419 -92.27372456489059 -1728.046400700858 0.0002615688084706606 0.0003055949717075279 8.082137344630821e-06
2458855.052000000 175.355715694169 -72.78049163243338 -1727.598730322273 0.0002096191727369638 0.0003432129767634927 6.817966850921887e-06
2458855.746000000 186.231585727205 -51.28914994769332 -1727.23224251262 0.000152377430321648 0.0003721015921214308 5.380119647504719e-06
2458856.440000000 193.5524673960818 -28.34597772530674 -1726.956266936626 9.129451635860865e-05 0.000391537136669101 3.805409593808315e-06
2458857.134000000 197.1339924457922 -4.533569498458746 -1726.777818878267 2.791580906989808e-05 0.0004010343734993843 2.134054335471496e-06
2458857.828000000 196.8863286010645 19.54383382112474 -1726.701425310574 -3.615739892455147e-05 0.0004003579339647338 4.086586100024187e-07
2458858.522000000 192.8163456790483 43.27551864978727 -1726.729013575834 -9.930759902431557e-05 0.0003895276742594834 -1.32685336957396e-06
2458859.216000000 185.0273888296571 66.05960960324137 -1726.859865004091 -0.0001599410314464226 0.0003688178919487007 -3.028332272010794e-06
2458859.910000000 173.7166698591261 87.31815019326723 -1727.090634350115 -0.0002165270202908002 0.0003387504497179529 -4.65250062336871e-06
2458860.604000000 159.1703408571071 106.5115923489074 -1727.415434482028 -0.0002676357999450416 0.0003000819699300778 -6.15802825309186e-06
2458861.298000000 141.7563662901005 123.152346988943 -1727.825984307257 -0.0003119739809814981 0.000253785377389675 -7.506562108556999e-06
2458861.992000000 121.9153597204511 136.8170678772478 -1728.311816485008 -0.0003484168416519838 0.0002010261797778472 -8.663686700556303e-06
2458862.686000000 100.1495986705277 147.157367663416 -1728.860540075025 -0.0003760366814501711 0.0001431339856963167 -9.59979234280431e-06
2458863.380000000 77.01047507112588 153.9086982480865 -1729.458151946124 -0.0003941265378753715 8.156986846416525e-05 -1.029082989276491e-05
2458864.074000000 53.08467830177469 156.8971672299535 -1730.089389553272 -0.0004022186482707388 1.789028812266768e-05 -1.071893286845776e-05
2458864.768000000 28.97944203933937 156.0441078843194 -1730.738116623563 -0.0004000971368604421 -4.629161807411548e-05 -1.087289050371262e-05
2458865.462000000 5.307213901644651 151.3682714017167 -1731.387732396606 -0.0003878045236815902 -0.0001093464785863184 -1.074845839465412e-05
2458866.156000000 -17.32987289813476 142.9855662543098 -1732.02159436546 -0.0003656417869180342 -0.0001696698922883082 -1.034849680276741e-05
2458866.850000000 -38.35533504185308 131.1063295615621 -1732.623443978155 -0.0003341618619852412 -0.00022572336875851 -9.68293038966713e-06
2458867.544000000 -57.23308882674179 116.0301779080588 -1733.177824505603 -0.0002941566270291937 -0.0002760739473367082 -8.768527179752538e-06
2458868.238000000 -73.48122943729916 98.13854865346912 -1733.670480278353 -0.0002466376012390172 -0.0003194314359191906 -7.628498899496899e-06
2458868.932000000 -86.6844741018857 77.88510554641334 -1734.088726762187 -0.0001928107639978216 -0.0003546822404177465 -6.291929521053238e-06
2458869.626000000 -96.50493334906167 55.78424239976243 -1734.421781499292 -0.0001340460825585849 -0.0003809188203393645 -4.793043787905789e-06
2458870.320000000 -102.6909149806582 32.39797360425564 -1734.661046800433 -7.18425058785926e-05 -0.0003974639057049 -3.170332597621467e-06
2458871.014000000 -105.0835154774692 8.321548267558683 -1734.80033623738 -7.789334377273594e-06 -0.0004038887441483681 -1.465557151709616e-06
2458871.708000000 -103.6208120448706 -15.8318361692543 -1734.836038441291 5.647499805660066e-05 -0.0004000248110029848 2.773415480871735e-07
2458872.402000000 -98.33953364759651 -39.44681652782299 -1734.767213428878 0.0001193055992059512 -0.0003859686039325912 2.01339735402594e-06
2458873.096000000 -89.37415907776082 -61.92172181669002 -1734.595618597142 0.0001790940633212038 -0.0003620793499578192 3.697804496757368e-06
2458873.790000000 -76.95346200242297 -82.68408171102067 -1734.325663569979 0.0002343104816773454 -0.0003289696681107577 5.287099396958294e-06
2458874.484000000 -61.39459458002339 -101.2053698884076 -1733.964295152039 0.000283543340055253 -0.0002874894463998007 6.740304506859892e-06
2458875.178000000 -43.09487015300111 -117.0145882920909 -1733.520815650429 0.0003255361897478754 -0.0002387033982679274 8.02000179025289e-06
2458875.872000000 -22.52146937951428 -129.7103320603749 -1733.006639679657 0.0003592200815652912 -0.0001838629528727171 9.093306535833482e-06
2458876.566000000 -0.1993508368738119 -138.9710191664096 -1732.434996209409 0.0003837408881657545 -0.0001243732978983176 9.93271605368685e-06
2458877.260000000 23.30230519078869 -144.5630220740088 -1731.820584016031 0.0003984808030644466 -6.1756527210714e-05 1.051681199551229e-05
2458877.954000000 47.38475377106647 -146.3464989519446 -1731.179189845628 0.0004030734880230082 2.388055949513231e-06 1.083079929800595e-05
2458878.648000000 71.43505141394877 -144.2787869978469 -1730.527279487936 0.0003974125364787866 6.642536901175007e-05 1.086686903576277e-05
2458879.342000000 94.84172545532846 -138.4152879034874 -1729.881572590231 0.0003816531209733821 0.0001287265801580195 1.062437692633696e-05
2458880.036000000 117.010339004279 -128.9078431624997 -1729.258612393559 0.0003562068888179652 0.0001877106205765259 1.010983403739525e-05
2458880.730000000 137.3785531804324 -116.0006626280066 -1728.674341625951 0.0003217303545983901 0.0002418841104469526 9.336711461073032e-06
2458881.424000000 155.4303083501566 -100.0239315666289 -1728.14369551844 0.0002791072038616478 0.0002898787088979356 8.325066170623098e-06
2458882.118000000 170.7087753064735 -81.38527784709629 -1727.680222316362 0.0002294250645024012 0.0003304850000404206 7.101000564084639e-06
2458882.812000000 182.8277643141576 -60.55933065997829 -1727.295740765288 0.0001739474182982518 0.0003626821455472025 5.695972835935133e-06
2458883.506000000 191.4813230724099 -38.07564449184349 -1727.00004290995 0.0001140814143310521 0.0003856626626273315 4.145978888362399e-06
2458884.200000000 196.4513023677987 -14.50529655407831 -1726.800649226735 5.134241034814233e-05 0.0003988518189023603 2.490628821113816e-06
2458884.894000000 197.6127190940084 9.553507627035742 -1726.702621688023 -1.268388946096577e-05 0.0004019212682556373 7.721422322133512e-07
2458885.588000000 194.9367991984359 33.49046711637959 -1726.708438889031 -7.638080755046177e-05 0.0003947966813694841 -9.6571304770545e-07
