#
#
#
#
#
#              JD            X            Y            Z         VX         VY         VZ
2458849.500000000 1429.767884112578 -392.066485800817 907.0235213444248 0.001034377121531695 0.003869241485253198 4.19842733016232e-05
2458850.194000000 1473.059321931103 -156.1016153406812 909.0503395081644 0.0004065287848691729 0.003984576543390566 2.547473740510935e-05
2458850.888000000 1478.313465749235 83.75053151591464 910.0654621813135 -0.0002316499612249161 0.00399862520579272 8.311787465131292e-06
2458851.582000000 1445.397010964215 321.3930503266457 910.0428494842683 -0.0008639352789532404 0.003911031930996983 -9.064421930415336e-06
2458852.276000000 1375.147011727135 550.7853126200695 908.9830776972373 -0.001474253758532998 0.003724025307393725 -2.620818049122115e-05
2458852.970000000 1269.349562948357 766.0965357346574 906.9133282614014 -0.00204709109339997 0.003442361182533468 -4.267970351458567e-05
2458853.664000000 1130.694354857886 961.8540044777637 903.8866908869715 -0.002567886458208311 0.003073201530705659 -5.805647676125039e-05
2458854.358000000 962.7062604561681 1133.082176599166 899.9807982128259 -0.003023402565776873 0.002625932168790201 -7.194415657590491e-05
2458855.052000000 769.6556995648286 1275.429137608027 895.2958276836866 -0.003402062009800284 0.002111923982314568 -8.398672820351981e-05
2458855.746000000 556.450061551287 1385.277193547788 889.951923440773 -0.003694241366473491 0.001544243752110309 -9.387565004026862e-05
2458856.440000000 328.5089487758394 1459.834794476707 884.0861063320383 -0.003892515606167173 0.000937321942719248 -0.0001013577468198312
2458857.134000000 91.62641244319043 1497.207456283984 877.8487531405569 -0.0039918466284023 0.0003065858968811553 -0.0001062416559622283
2458857.828000000 -148.1763182142177 1496.445882016369 871.3997365828902 -0.003989711148524015 -0.0003319322489034591 -0.0001084026742042828
2458858.522000000 -384.8038719087503 1457.570062755996 864.9043255305835 -0.003886164698967387 -0.0009620029755667737 -0.0001077858935579332
2458859.216000000 -612.2416489443991 1381.568747736539 858.5289503421159 -0.003683840124946131 -0.001567611779366331 -0.0001044075561489814
2458859.910000000 -824.708677572959 1270.374298540871 852.4369412118705 -0.003387880614300908 -0.002133366088897846 -9.83545977741064e-05
2458860.604000000 -1016.804530392163 1126.813567071624 846.7843480115201 -0.003005808962239126 -0.002644886371075098 -8.978239168731122e-05
2458861.298000000 -1183.64656892691 954.5360457159238 841.7159481063427 -0.002547336391113223 -0.003089171495878032 -7.891074795421437e-05
2458861.992000000 -1320.994030212836 757.9211151853161 837.3615439571448 -0.002024115780854157 -0.003454929082889743 -6.601826890295886e-05
2458862.686000000 -1425.355803359575 541.9667462525474 833.8326449507747 -0.001449445577371864 -0.003732862441966176 -5.1435205541326e-05
2458863.380000000 -1494.079158287324 312.1624824837411 831.2196179717065 -0.0008379318977455012 -0.003915906822865028 -3.553500043370857e-05
2458864.074000000 -1525.417172472195 74.34993015586582 829.5893790380579 -0.000205117410826047 -0.003999408975430723 -1.872473690186431e-05
2458864.768000000 -1518.573142306448 -165.4257012186531 828.9836843037597 0.0004329135862574587 -0.00398124545992057 -1.434741024842643e-06
2458865.462000000 -1473.720849872029 -401.0692369591395 829.4180633537459 0.001059943871839269 -0.003861876699792064 1.589239852630353e-05
